GivenName	Latitude	Pounds	Birthday
Thomas	4246.86	139.7	1986-11-11
Patricia	3223.85	126.3	1986-11-12
Eric	4012.54	214.7	1986-11-13
Cristopher	3993.29	148.1	1986-11-14
Jennifer	4501.87	162.4	1986-11-15
Regina	2979.19	120.3	1986-11-16
Betty	4210.17	125	1986-11-17
Robert	3366.98	223.3	1986-11-18
Eric	3865.70	210.1	1986-11-19
Ty	4225.37	217.8	1986-11-20
Caridad	4072.71	183	1986-11-21
Dennis	3358.00	142.6	1986-11-22
Daniel	4037.23	193.6	1986-11-23
Ira	3403.69	124.1	1986-11-24
James	3792.51	185.7	1986-11-25
George	3242.86	186.1	1986-11-26
Robert	4580.43	176.2	1986-11-27
Erik	3916.95	199.3	1986-11-28
Robert	3298.73	159.5	1986-11-29
Karen	4113.58	213.2	1986-11-30
Elizabeth	3412.38	158.4	1986-12-01
Elizabeth	3281.80	203.7	1986-12-02
Benjamin	4074.28	205.9	1986-12-03
Joan	4176.23	197.1	1986-12-04
Guadalupe	3759.48	237.8	1986-12-05
Adrian	4117.31	141	1986-12-06
Betty	4075.99	187.9	1986-12-07
Napoleon	3286.57	127.4	1986-12-08
John	3931.02	207.2	1986-12-09
William	2653.54	185	1986-12-10
Debra	4106.99	162.8	1986-12-11
Brian	4056.25	150.5	1986-12-12
Rhonda	3425.28	165.9	1986-12-13
Jennifer	4272.87	191.4	1986-12-14
Suzanne	4299.13	110.7	1986-12-15
Lewis	4796.79	185.7	1986-12-16
James	3519.29	164.3	1986-12-17
Sherri	4127.97	231.7	1986-12-18
Cassie	4263.60	177.8	1986-12-19
Hilda	4036.22	122.1	1986-12-20
Jennifer	3019.32	225.1	1986-12-21
Maria	2983.67	111.5	1986-12-22
Christopher	4183.12	207	1986-12-23
James	4105.31	226.6	1986-12-24
Stephanie	2977.39	146.7	1986-12-25
Margot	4002.38	224	1986-12-26
Therese	3928.08	226.4	1986-12-27
Shane	4045.04	165.2	1986-12-28
Maxine	4073.75	196.2	1986-12-29
Stephen	4106.67	191.6	1986-12-30
Delbert	4195.60	231.4	1986-12-31
Benjamin	3969.29	178.2	1987-01-01
Julianne	3995.08	218	1987-01-02
Janine	3500.31	139.3	1987-01-03
Kimberly	3958.39	157.3	1987-01-04
Georgina	3524.81	144.8	1987-01-05
Beverly	3471.82	198.7	1987-01-06
Terry	3005.45	145.9	1987-01-07
Wm	3976.15	158	1987-01-08
Bernardo	4069.70	233.9	1987-01-09
Gladys	3976.92	149.8	1987-01-10
John	3811.45	192.3	1987-01-11
Michael	3376.72	209.2	1987-01-12
Sherry	3279.00	112.6	1987-01-13
Felix	3824.98	158	1987-01-14
Sherri	4146.47	181.9	1987-01-15
Edith	4242.62	170.1	1987-01-16
Eileen	4106.12	225.1	1987-01-17
Cynthia	4727.03	219.8	1987-01-18
Kenneth	3583.90	142.8	1987-01-19
Nia	4186.52	118.4	1987-01-20
John	4065.11	222.4	1987-01-21
Kathleen	4880.07	180.2	1987-01-22
Irma	3039.87	195.4	1987-01-23
Edward	4499.88	195.4	1987-01-24
Marie	4159.02	180	1987-01-25
Latricia	4040.00	184.4	1987-01-26
John	3284.84	159.3	1987-01-27
Charlene	4198.60	139.3	1987-01-28
Arnulfo	4764.94	132.7	1987-01-29
Anne	4108.17	140.1	1987-01-30
Sharon	4180.06	212.3	1987-01-31
Gene	4741.59	217.1	1987-02-01
Blake	2586.12	156	1987-02-02
Yvette	3158.98	124.3	1987-02-03
Corey	3236.29	184.1	1987-02-04
John	3908.36	174.5	1987-02-05
Betty	3372.33	184.1	1987-02-06
Manuel	2865.52	201.3	1987-02-07
Matthew	4122.65	199.8	1987-02-08
Darren	3742.44	175.3	1987-02-09
Gary	2854.78	136.8	1987-02-10
Victor	4084.91	193.6	1987-02-11
Linda	3977.62	229.5	1987-02-12
Maria	4251.23	148.3	1987-02-13
Rickey	3396.22	230.1	1987-02-14
Essie	4257.08	163.5	1987-02-15
Kendra	3413.87	164.6	1987-02-16
Marcia	3220.66	126.3	1987-02-17
John	3397.36	151.1	1987-02-18
Vincent	4213.16	176.2	1987-02-19
Ray	3550.12	223.7	1987-02-20
Judith	4082.34	207.5	1987-02-21
Maria	3281.16	183.5	1987-02-22
Harriett	4288.40	136.4	1987-02-23
Andrew	3444.30	170.1	1987-02-24
Fannie	3387.95	190.7	1987-02-25
Sandra	3384.99	119	1987-02-26
Dara	3979.45	183.7	1987-02-27
Ronald	4685.16	219.1	1987-02-28
Evelyn	2824.48	171.4	1987-03-01
Hector	3937.61	144.3	1987-03-02
Elizabeth	6252.22	115.7	1987-03-03
Kathy	4041.13	156	1987-03-04
Wendy	3527.72	182.4	1987-03-05
John	3555.63	177.1	1987-03-06
Gary	3384.85	153.6	1987-03-07
Eddie	3853.38	203.5	1987-03-08
Ethel	3565.08	211.2	1987-03-09
George	4056.55	130.2	1987-03-10
Larry	3348.24	187.9	1987-03-11
Christian	3931.21	254.5	1987-03-12
Gerry	4245.38	159.5	1987-03-13
Catherine	3308.19	172.3	1987-03-14
Anton	4000.83	137.1	1987-03-15
John	2798.76	243.8	1987-03-16
Rebecca	4751.47	184.1	1987-03-17
Eric	3560.17	121.4	1987-03-18
Craig	2983.35	185.7	1987-03-19
Shirley	3389.50	148.1	1987-03-20
Francisco	4112.17	232.5	1987-03-21
Ora	3906.74	202.2	1987-03-22
Joshua	3068.41	226.2	1987-03-23
Darryl	4774.89	222.4	1987-03-24
Carol	3410.78	147.2	1987-03-25
Mary	4203.00	112.6	1987-03-26
Michael	3260.32	138.6	1987-03-27
William	3892.27	186.1	1987-03-28
Melissa	4031.17	207	1987-03-29
Arnold	4205.60	175.8	1987-03-30
Sandra	3370.73	223.5	1987-03-31
Marguerite	3511.13	134.9	1987-04-01
Robert	4117.94	161	1987-04-02
Bo	3667.13	248.8	1987-04-03
Laura	4400.23	124.5	1987-04-04
Heather	3918.94	145.6	1987-04-05
Heidi	3618.82	208.3	1987-04-06
Laura	4502.03	128.3	1987-04-07
Helen	2614.74	216.7	1987-04-08
Rhoda	2841.65	150.3	1987-04-09
Ruth	3482.85	205	1987-04-10
Louise	4453.11	168.7	1987-04-11
Russell	3374.84	150.9	1987-04-12
Margaret	4431.59	157.3	1987-04-13
Linda	3300.10	143.7	1987-04-14
Mark	4206.35	157.3	1987-04-15
Jay	4397.18	239.1	1987-04-16
Charlie	3536.83	174.2	1987-04-17
Johnathon	3498.92	166.5	1987-04-18
Donald	3859.26	172	1987-04-19
Donnell	2851.68	225.9	1987-04-20
Crystal	3991.92	119.2	1987-04-21
Thomas	3278.98	139.9	1987-04-22
Mary	3473.52	226.2	1987-04-23
Sara	3972.92	137.3	1987-04-24
Joyce	4045.36	162.6	1987-04-25
Ryan	3482.80	209.9	1987-04-26
Catharine	3882.16	138.6	1987-04-27
James	3949.32	148.9	1987-04-28
Nina	3327.57	180.2	1987-04-29
Louis	3365.40	213	1987-04-30
Christopher	4069.48	177.5	1987-05-01
Anne	3500.15	132.7	1987-05-02
Christine	4759.67	121.9	1987-05-03
Jon	3394.70	156.9	1987-05-04
Charles	3357.95	234.1	1987-05-05
Heidi	4329.69	161.3	1987-05-06
Amber	3996.19	112.2	1987-05-07
David	4020.47	246	1987-05-08
Edward	3501.35	134.2	1987-05-09
Anthony	3283.03	215.8	1987-05-10
Patrick	4249.89	147.4	1987-05-11
Robert	4038.28	219.8	1987-05-12
Russell	3273.88	163.7	1987-05-13
Clifford	3032.06	243.1	1987-05-14
Fern	4201.01	174.5	1987-05-15
Travis	4057.94	213.4	1987-05-16
Patrick	4395.54	186.6	1987-05-17
Tammy	3381.19	147.2	1987-05-18
Charles	4002.51	226.4	1987-05-19
Donna	3407.75	220.2	1987-05-20
Mary	4110.12	168.5	1987-05-21
Stacey	4117.96	181.3	1987-05-22
Martin	2845.00	166.1	1987-05-23
Larry	3864.56	225.9	1987-05-24
Kip	3241.90	231	1987-05-25
Shon	3917.86	207.9	1987-05-26
Elaine	3257.54	126.1	1987-05-27
Linda	3600.50	131.6	1987-05-28
Jeffry	3001.19	159.3	1987-05-29
Marina	4110.67	217.6	1987-05-30
Linda	4239.98	101.9	1987-05-31
Jeremiah	4303.72	159.5	1987-06-01
Richard	4233.64	236.9	1987-06-02
Ethan	3264.27	157.7	1987-06-03
Gertrude	4604.70	146.5	1987-06-04
Misty	3858.92	118.8	1987-06-05
Dora	3902.78	110.4	1987-06-06
Charles	4192.26	230.6	1987-06-07
Toni	4278.89	217.6	1987-06-08
Maria	4285.37	195.6	1987-06-09
Dale	3049.43	148.9	1987-06-10
Kenna	2794.31	152.5	1987-06-11
Audrey	3558.32	213.2	1987-06-12
Francine	4110.98	138.6	1987-06-13
Estella	4756.13	180.2	1987-06-14
Joshua	3921.53	210.3	1987-06-15
Conrad	3024.49	224	1987-06-16
Adrian	2802.07	170.3	1987-06-17
Patricia	3761.63	117	1987-06-18
Manuel	3423.40	142.6	1987-06-19
Libby	3977.72	224	1987-06-20
Lisa	4196.69	150.9	1987-06-21
Ambrose	3234.77	142.6	1987-06-22
Patricia	4535.40	109.1	1987-06-23
Mamie	4226.14	192.5	1987-06-24
Christy	3975.94	190.5	1987-06-25
Roberto	3596.81	212.3	1987-06-26
Katherine	3983.02	195.1	1987-06-27
Beulah	4299.23	197.1	1987-06-28
Clara	4154.10	159.3	1987-06-29
Mildred	3591.90	154	1987-06-30
Ruth	3355.20	194	1987-07-01
Sean	3608.80	135.5	1987-07-02
Mark	4142.37	216.7	1987-07-03
Rebecca	3818.76	185.9	1987-07-04
Rosaline	4200.77	186.1	1987-07-05
Charles	2860.90	147	1987-07-06
Andrea	4262.41	112.4	1987-07-07
Tonya	4207.98	163	1987-07-08
Kim	3616.71	235.2	1987-07-09
Richard	3070.43	147.8	1987-07-10
George	4082.59	189	1987-07-11
Patricia	4145.54	144.5	1987-07-12
Sharon	4073.10	116.6	1987-07-13
Tangela	4065.74	160.2	1987-07-14
Jason	4247.99	165.2	1987-07-15
Ervin	3380.86	174.5	1987-07-16
Emily	3210.30	229	1987-07-17
Molly	3441.79	131.6	1987-07-18
Robert	2613.19	175.8	1987-07-19
Kurt	3283.56	189.4	1987-07-20
Charlotte	3497.99	178.2	1987-07-21
Esmeralda	3343.09	197.1	1987-07-22
Charles	3334.74	143.9	1987-07-23
Ross	2628.55	156	1987-07-24
Valerie	3408.10	212.5	1987-07-25
Larry	3392.93	186.1	1987-07-26
Carolyn	4303.59	201.7	1987-07-27
Micheline	3730.02	121.4	1987-07-28
Liza	3041.64	138.4	1987-07-29
Joann	2909.34	159.7	1987-07-30
Jennifer	4075.06	209.2	1987-07-31
Charles	4281.05	226.4	1987-08-01
Veronica	4755.83	129.4	1987-08-02
Mary	4195.01	115.5	1987-08-03
John	3780.05	193.2	1987-08-04
Armando	3382.65	224.2	1987-08-05
Helen	4298.62	148.9	1987-08-06
Elizabeth	4577.48	202	1987-08-07
Gerald	3981.41	192.1	1987-08-08
Agnes	3243.85	193.6	1987-08-09
Nancy	4688.05	187	1987-08-10
Gary	2830.61	185.9	1987-08-11
Roderick	4358.23	163	1987-08-12
Joyce	3987.51	155.8	1987-08-13
Shannon	4274.68	227.7	1987-08-14
Olga	4300.59	210.1	1987-08-15
James	3980.66	198	1987-08-16
Cory	3899.43	193.2	1987-08-17
Travis	4501.52	220.7	1987-08-18
Brittany	2795.62	213.8	1987-08-19
Joseph	4178.06	176	1987-08-20
Harold	4010.37	185.2	1987-08-21
Kendrick	3466.00	243.8	1987-08-22
April	3590.32	183.3	1987-08-23
William	3868.25	240.9	1987-08-24
Viola	2985.50	195.1	1987-08-25
John	3794.44	221.8	1987-08-26
Emery	4313.48	140.1	1987-08-27
Barbara	3004.06	145	1987-08-28
Martha	3898.63	161	1987-08-29
Frances	4425.06	214.3	1987-08-30
Faye	3020.65	114.8	1987-08-31
Joyce	3357.84	158.4	1987-09-01
Dwight	3626.35	160.2	1987-09-02
Vicenta	3786.58	206.8	1987-09-03
Ramona	4080.71	154.9	1987-09-04
George	4246.74	159.9	1987-09-05
Bill	4002.35	196.2	1987-09-06
Vicki	3778.27	210.5	1987-09-07
Brent	3933.33	199.5	1987-09-08
Martha	3022.04	175.8	1987-09-09
Janice	3024.41	165.9	1987-09-10
Georgette	3519.58	133.3	1987-09-11
Freddie	3354.73	229	1987-09-12
Johnathon	4076.65	192.9	1987-09-13
Anibal	3367.51	174.5	1987-09-14
Louise	3896.10	201.1	1987-09-15
Bobby	3031.14	190.3	1987-09-16
Alfredo	3903.57	227.9	1987-09-17
Esther	3024.92	112.9	1987-09-18
Catherine	3863.48	162.1	1987-09-19
David	3474.26	145.2	1987-09-20
Virgina	3353.95	156.2	1987-09-21
Annie	4547.68	137.1	1987-09-22
Pamela	4127.42	110	1987-09-23
Rita	4063.99	129.1	1987-09-24
Mary	3372.35	141.9	1987-09-25
Christine	3277.90	125.4	1987-09-26
Caleb	4070.65	133.3	1987-09-27
Sylvia	3198.05	179.5	1987-09-28
Mary	3948.90	157.7	1987-09-29
Bertha	3590.80	169.8	1987-09-30
Ralph	4073.46	187.9	1987-10-01
Salvatore	3394.62	177.5	1987-10-02
Robert	4754.37	217.6	1987-10-03
Leon	4047.06	178.9	1987-10-04
Rose	4200.17	155.3	1987-10-05
Ronald	4159.87	237.8	1987-10-06
Linda	3374.27	106.9	1987-10-07
Peter	4008.05	124.1	1987-10-08
John	3515.85	223.7	1987-10-09
Alice	3195.83	214.9	1987-10-10
Jerry	4436.25	148.5	1987-10-11
Allen	3811.27	196.5	1987-10-12
Lucille	3997.15	143.4	1987-10-13
Harry	4050.42	150.9	1987-10-14
Evelyn	3458.25	143.7	1987-10-15
Betty	3282.53	143.7	1987-10-16
Diane	4152.73	173.8	1987-10-17
Wanda	3376.07	181.7	1987-10-18
Robert	3399.08	182.4	1987-10-19
Donna	3274.51	186.1	1987-10-20
Charles	3397.38	146.3	1987-10-21
Dorothy	3607.51	183.7	1987-10-22
Justine	2856.85	225.3	1987-10-23
Carol	3971.40	218	1987-10-24
Linda	4017.42	118.4	1987-10-25
Betty	2966.67	112.4	1987-10-26
Roman	2607.05	197.3	1987-10-27
Dorothy	4284.04	205.3	1987-10-28
Consuela	3669.96	188.1	1987-10-29
Ruben	4799.56	144.5	1987-10-30
Dan	4074.12	195.4	1987-10-31
Carlos	3599.79	153.1	1987-11-01
Bridgett	3279.89	179.5	1987-11-02
Ruth	4072.15	158	1987-11-03
Thomas	3511.83	210.8	1987-11-04
Kathryn	3878.96	164.6	1987-11-05
Brett	4231.62	190.7	1987-11-06
Alan	4220.86	137.5	1987-11-07
Catherine	4073.62	189	1987-11-08
Julian	3773.32	159.9	1987-11-09
Anthony	3917.19	236.5	1987-11-10
Eugene	3606.96	155.8	1987-11-11
Delbert	4762.54	153.3	1987-11-12
Brenda	4289.16	229.9	1987-11-13
Rita	3429.66	176.7	1987-11-14
Cesar	3272.66	148.3	1987-11-15
Austin	4090.18	134	1987-11-16
Teri	3277.90	141.9	1987-11-17
John	3382.72	144.8	1987-11-18
Rosalyn	3002.23	114	1987-11-19
Carolyn	3974.21	216.5	1987-11-20
Darryl	3404.20	185.5	1987-11-21
Emerita	3740.48	143.7	1987-11-22
Pamela	4062.45	172.9	1987-11-23
Hazel	4065.97	108	1987-11-24
Anthony	4155.06	201.1	1987-11-25
Carlos	4102.34	143.9	1987-11-26
David	3002.84	168.5	1987-11-27
William	3402.19	221.1	1987-11-28
Kathryn	2850.93	175.6	1987-11-29
Mildred	3933.83	116.2	1987-11-30
Howard	3524.91	174.7	1987-12-01
Stacie	4168.67	154.2	1987-12-02
Leona	3865.73	167.6	1987-12-03
Mary	2593.25	115.3	1987-12-04
Nikita	4451.97	159.9	1987-12-05
Clifford	3939.02	159.1	1987-12-06
Palmer	4129.24	183	1987-12-07
Trudy	2834.61	188.1	1987-12-08
Sandra	3162.87	132.9	1987-12-09
Janis	4516.95	171.4	1987-12-10
Christopher	3627.80	213.6	1987-12-11
Sandra	3073.10	219.3	1987-12-12
Steffanie	4620.11	161.7	1987-12-13
Julee	4434.11	223.1	1987-12-14
John	3999.53	191.8	1987-12-15
Robert	3785.36	186.1	1987-12-16
Helen	3790.52	139.9	1987-12-17
Jenni	4176.51	164.3	1987-12-18
Mona	3959.94	135.1	1987-12-19
Helen	3635.91	162.4	1987-12-20
William	2576.70	125	1987-12-21
Catherine	3346.62	136.2	1987-12-22
Rachelle	3367.69	141.2	1987-12-23
Nichole	4088.39	117.9	1987-12-24
Deborah	4187.28	213.6	1987-12-25
Lauren	4066.49	138.2	1987-12-26
Rebecca	3021.79	183	1987-12-27
Barbara	4277.03	140.6	1987-12-28
Betty	4100.15	115.5	1987-12-29
Britt	4060.38	162.6	1987-12-30
Michael	4306.39	152.7	1987-12-31
Gladys	3529.29	126.9	1988-01-01
Jose	4235.43	179.1	1988-01-02
Cindy	3889.23	179.3	1988-01-03
Joseph	4240.69	135.5	1988-01-04
Dallas	3952.69	214.5	1988-01-05
Maria	4158.31	149.4	1988-01-06
Richard	3968.75	152	1988-01-07
Shonda	4252.92	217.6	1988-01-08
Bret	4500.68	176.9	1988-01-09
Tony	4210.69	146.7	1988-01-10
Richard	4412.33	177.1	1988-01-11
Enrique	4292.22	232.1	1988-01-12
Sean	3375.35	190.3	1988-01-13
Eugene	4277.47	186.3	1988-01-14
Carl	4238.96	210.8	1988-01-15
Alejandro	4241.43	221.8	1988-01-16
Michael	3777.04	143	1988-01-17
Mauro	4129.69	228.6	1988-01-18
Rosalia	3349.83	143.2	1988-01-19
Steven	3019.47	197.3	1988-01-20
Jean	3470.44	143.4	1988-01-21
Kenneth	3400.88	230.8	1988-01-22
Robert	3352.15	205.9	1988-01-23
David	2674.23	154.7	1988-01-24
Kristin	3401.89	172	1988-01-25
Regina	4112.22	124.1	1988-01-26
Leeanna	4490.49	160.4	1988-01-27
Robert	4817.58	136.2	1988-01-28
Linette	3458.10	184.6	1988-01-29
Whitney	3816.13	149.6	1988-01-30
Jaime	3271.72	208.3	1988-01-31
Leo	4505.01	190.3	1988-02-01
Naomi	3806.76	196.9	1988-02-02
Margaret	4208.18	154.9	1988-02-03
Emily	4077.51	112.2	1988-02-04
Sean	3050.72	170.3	1988-02-05
Antonio	4715.08	184.4	1988-02-06
Steven	3477.50	145.9	1988-02-07
Marsha	3942.19	149.4	1988-02-08
Andy	4306.16	129.8	1988-02-09
Rose	3979.76	124.1	1988-02-10
Martha	3471.37	130	1988-02-11
Donald	4414.39	206.1	1988-02-12
Reagan	4040.01	169.4	1988-02-13
Robert	4258.41	180.2	1988-02-14
Calvin	3347.86	173.4	1988-02-15
John	4149.57	142.1	1988-02-16
David	4329.89	168.5	1988-02-17
Torrie	3410.46	132.4	1988-02-18
Bobbie	3997.79	123	1988-02-19
Mary	3797.32	172.7	1988-02-20
Raymond	4208.65	177.1	1988-02-21
Lindsey	2956.41	130.9	1988-02-22
Rita	4470.46	206.8	1988-02-23
Kristie	3890.47	135.7	1988-02-24
Barbara	3586.03	191.6	1988-02-25
Lee	4141.53	216.7	1988-02-26
Angela	4783.38	171.2	1988-02-27
Adam	4127.35	168.3	1988-02-28
Eldon	3520.48	182.2	1988-02-29
Sandra	4070.56	134	1988-03-01
Perry	3987.85	228.8	1988-03-02
Liz	4208.07	175.3	1988-03-03
Jennie	3953.65	121.9	1988-03-04
Louise	4250.22	172.3	1988-03-05
Joy	3998.99	209	1988-03-06
Kelvin	3407.65	178	1988-03-07
Dan	3980.80	193.8	1988-03-08
Candy	4209.07	124.7	1988-03-09
Charlene	4211.99	137.7	1988-03-10
Matthew	2602.23	143.7	1988-03-11
Michael	3609.96	132	1988-03-12
Carol	2670.85	152.7	1988-03-13
Karma	3393.56	126.5	1988-03-14
George	3760.70	154.2	1988-03-15
Mark	3999.67	211.6	1988-03-16
Jennifer	4285.00	132.4	1988-03-17
Alise	4724.37	178.4	1988-03-18
Ashley	4298.77	186.3	1988-03-19
James	2828.24	145.6	1988-03-20
Tiffanie	4148.84	112.4	1988-03-21
Janice	4287.76	194.7	1988-03-22
Teresa	3986.52	147.6	1988-03-23
Nadia	2971.53	208.6	1988-03-24
Jonathan	3481.28	205.7	1988-03-25
Chris	4252.14	213	1988-03-26
Humberto	4004.93	204.8	1988-03-27
Tyson	3668.63	232.8	1988-03-28
Harvey	4401.14	211.2	1988-03-29
Todd	3938.91	196.5	1988-03-30
Lisa	3399.10	120.1	1988-03-31
Monica	3999.69	128.5	1988-04-01
Daisy	3373.87	119.2	1988-04-02
Olen	4218.67	144.1	1988-04-03
Weston	4040.91	174.5	1988-04-04
Gary	4194.14	182.6	1988-04-05
Camille	3070.52	125.6	1988-04-06
Crystal	4036.27	163.2	1988-04-07
Anna	2957.06	158.4	1988-04-08
Barbara	3407.91	162.8	1988-04-09
Judith	4244.88	146.5	1988-04-10
Kathleen	4070.73	211.9	1988-04-11
Donna	4761.08	196.9	1988-04-12
Alma	4207.65	106.3	1988-04-13
Margarita	4193.56	214.1	1988-04-14
Helen	4019.62	125	1988-04-15
Anna	3604.08	210.8	1988-04-16
Louis	5928.97	164.8	1988-04-17
Harry	4296.06	174.2	1988-04-18
Loretta	4488.80	177.8	1988-04-19
Ralph	3142.82	176.9	1988-04-20
Veronica	4035.69	163.9	1988-04-21
Pamela	6161.16	115.5	1988-04-22
Kathy	3869.27	110.2	1988-04-23
Daniel	3380.36	190.5	1988-04-24
Warren	3026.81	170.3	1988-04-25
Dorothy	3510.67	222	1988-04-26
Monty	3240.28	148.9	1988-04-27
Robert	4067.75	174.5	1988-04-28
Terrence	3281.99	232.8	1988-04-29
Graham	4304.11	198.2	1988-04-30
Matthew	2588.74	201.1	1988-05-01
Leslie	4069.63	183.7	1988-05-02
Nellie	4556.16	187.2	1988-05-03
Maryann	4106.58	208.3	1988-05-04
Agnes	4769.11	161.7	1988-05-05
Elizabeth	2867.51	177.1	1988-05-06
Imogene	3914.95	141.2	1988-05-07
Kathy	3862.82	165	1988-05-08
Beatrice	4242.26	168.1	1988-05-09
Norman	3474.84	148.7	1988-05-10
Paul	4196.11	157.3	1988-05-11
Joseph	3504.46	206.6	1988-05-12
Eugene	3915.82	178.2	1988-05-13
Sheree	2632.05	216.3	1988-05-14
Lawrence	3556.09	128.5	1988-05-15
Albert	4094.62	182.4	1988-05-16
Micah	4176.42	206.4	1988-05-17
Samuel	4887.06	169	1988-05-18
Donita	4100.78	209.4	1988-05-19
Cathleen	3415.34	214.3	1988-05-20
Duane	3744.66	139	1988-05-21
Janice	3035.05	143	1988-05-22
Justin	3795.79	145.9	1988-05-23
Grace	3869.22	156.9	1988-05-24
Tara	3194.74	137.7	1988-05-25
Mona	3282.26	120.6	1988-05-26
Eva	4848.97	141.5	1988-05-27
Jessie	4669.28	157.7	1988-05-28
Jeffrey	3514.32	146.1	1988-05-29
Richard	3521.85	249.3	1988-05-30
Crystal	4242.56	128.9	1988-05-31
Jessie	4352.35	163.7	1988-06-01
Joseph	4267.45	153.6	1988-06-02
Rose	4530.84	125.6	1988-06-03
Joseph	3269.94	197.6	1988-06-04
Michael	3836.53	218.7	1988-06-05
Ralph	4314.34	206.1	1988-06-06
Dorothy	4670.61	153.1	1988-06-07
Veronique	4303.45	175.8	1988-06-08
Lillian	3775.29	145.6	1988-06-09
John	3988.06	169.2	1988-06-10
Jeanne	4082.84	176	1988-06-11
Sandra	3272.51	169	1988-06-12
Gary	4005.92	144.3	1988-06-13
Clifford	4173.37	187.2	1988-06-14
Helen	3733.01	208.6	1988-06-15
Dena	4061.44	121.7	1988-06-16
Barbara	3968.45	142.1	1988-06-17
Paul	3032.77	214.1	1988-06-18
Carroll	4127.84	231.7	1988-06-19
Felipe	3455.65	227.3	1988-06-20
Sergio	3566.06	165	1988-06-21
David	3853.65	228.6	1988-06-22
William	4193.84	162.8	1988-06-23
Darnell	3768.77	128.5	1988-06-24
Jerome	4297.29	159.5	1988-06-25
Alberto	4167.72	168.5	1988-06-26
Louis	3315.99	154.9	1988-06-27
Diane	3784.74	115.3	1988-06-28
Carmen	2853.15	169.8	1988-06-29
William	4199.03	188.3	1988-06-30
Betty	3986.77	188.3	1988-07-01
Kim	3900.92	104.7	1988-07-02
Robert	4066.90	160.8	1988-07-03
Sharlene	3561.06	196.7	1988-07-04
Maria	3406.85	139.3	1988-07-05
Joe	4174.01	196	1988-07-06
Rebecca	3986.72	158.2	1988-07-07
Hope	4377.85	138.6	1988-07-08
Julia	4148.07	204.6	1988-07-09
Gilbert	4262.60	172.5	1988-07-10
Sara	3221.28	139.9	1988-07-11
Thomas	3309.58	158.6	1988-07-12
Keith	2586.22	187.2	1988-07-13
Williams	4661.18	200.2	1988-07-14
Alexander	3519.48	156.4	1988-07-15
Van	2793.08	158.4	1988-07-16
Krystal	3014.17	122.3	1988-07-17
Edward	3968.82	149.4	1988-07-18
Denise	3469.17	119.2	1988-07-19
Blanca	3485.53	141.5	1988-07-20
Jamie	4026.77	169	1988-07-21
Kenneth	3867.88	156.9	1988-07-22
Jeffrey	3921.87	193.2	1988-07-23
Rebecca	3019.86	220	1988-07-24
Darlene	4231.77	206.4	1988-07-25
Susan	3871.44	137.1	1988-07-26
Charles	4227.95	139	1988-07-27
Larry	3659.42	225.3	1988-07-28
Leland	4409.24	151.1	1988-07-29
Amber	4304.81	170.3	1988-07-30
Leah	4180.25	184.4	1988-07-31
Davis	3392.40	250.8	1988-08-01
Nicole	4312.29	177.3	1988-08-02
Warren	3589.21	199.1	1988-08-03
Timothy	4061.41	203.1	1988-08-04
Michael	2959.75	200	1988-08-05
Franklin	3766.24	194.5	1988-08-06
Stanley	4007.59	145.4	1988-08-07
Sandra	3877.27	114.4	1988-08-08
Leona	3686.97	178	1988-08-09
Federico	3972.66	230.1	1988-08-10
James	1995.41	234.1	1988-08-11
Norman	4259.75	172	1988-08-12
Lloyd	4238.95	200.9	1988-08-13
Joann	4131.27	118.1	1988-08-14
Hortense	4079.47	132.4	1988-08-15
Thomas	4752.02	221.1	1988-08-16
Andrew	2683.79	145.4	1988-08-17
Steven	4131.36	146.7	1988-08-18
Marie	3955.64	151.1	1988-08-19
Michael	4302.83	165	1988-08-20
Brenda	2765.86	144.8	1988-08-21
Latoya	3900.37	195.4	1988-08-22
Cynthia	4190.94	202.4	1988-08-23
Cynthia	3281.81	135.5	1988-08-24
Rosalyn	3903.46	215.8	1988-08-25
Myron	4354.24	228.4	1988-08-26
Frances	3808.15	182.2	1988-08-27
Patricia	4131.39	200	1988-08-28
Meredith	3198.32	150.9	1988-08-29
Patricia	3500.76	161.9	1988-08-30
Warren	4489.37	134	1988-08-31
Lisa	3845.02	130.2	1988-09-01
Thomas	3767.49	172	1988-09-02
Ashley	3537.56	154.4	1988-09-03
David	3735.50	189.4	1988-09-04
Roger	4047.03	251	1988-09-05
Anthony	4074.28	197.1	1988-09-06
Roger	4083.98	231.4	1988-09-07
James	3280.91	142.8	1988-09-08
Lucy	2585.89	161.5	1988-09-09
Larry	3688.20	201.7	1988-09-10
Patricia	3802.59	209.4	1988-09-11
Ralph	3997.04	239.1	1988-09-12
Jesse	3168.65	177.8	1988-09-13
John	3567.57	240.7	1988-09-14
Ryan	4408.03	239.6	1988-09-15
Estelle	3360.94	123.6	1988-09-16
Kaley	4227.34	130.2	1988-09-17
Earl	3994.17	165.7	1988-09-18
Albert	4307.89	141.2	1988-09-19
Betty	3888.07	201.3	1988-09-20
John	3506.57	249.5	1988-09-21
Lori	3482.42	132.4	1988-09-22
Kevin	4233.37	180.6	1988-09-23
Michael	3875.27	188.5	1988-09-24
Frances	4131.13	161.7	1988-09-25
Clifford	3288.95	196.5	1988-09-26
Richard	3126.84	252.3	1988-09-27
Roy	3871.53	179.1	1988-09-28
Maria	4042.88	123.9	1988-09-29
